key,scroll,segment,recipe,pitch_um,height_ds8,width_ds8,window_px_ds8,n_windows,max_coverage,status
PHerc0172/segments/20251211095724-w056_20251211095724922_flatboi/ink-detection/downsampled/PHerc0172-20251211095724-7.91um-53keV-volume-20241024131838-20250713185324-timesformer_scroll5_july_retreat-tile64-stride16-ds8.jpg,PHerc0172,20251211095724-w056_20251211095724922_flatboi,other,7.91,1333,1613,311,63,1.0,scored
PHerc0172/segments/20251211095724-w056_20251211095724922_flatboi/ink-detection/downsampled/PHerc0172-20251211095724-7.91um-53keV-volume-20241024131838-20251222202946-timesformer_scroll5_november19-tile64-stride16-ds8.jpg,PHerc0172,20251211095724-w056_20251211095724922_flatboi,other,7.91,1333,1613,311,63,1.0,scored
PHerc0172/segments/20251211111451-w055_20251211111451620_flatboi/ink-detection/downsampled/PHerc0172-20251211111451-7.91um-53keV-volume-20241024131838-20250713185324-timesformer_scroll5_july_retreat-tile64-stride16-ds8.jpg,PHerc0172,20251211111451-w055_20251211111451620_flatboi,other,7.91,1343,1588,311,63,1.0,scored
PHerc0172/segments/20251211111451-w055_20251211111451620_flatboi/ink-detection/downsampled/PHerc0172-20251211111451-7.91um-53keV-volume-20241024131838-20251222202946-timesformer_scroll5_november19-tile64-stride16-ds8.jpg,PHerc0172,20251211111451-w055_20251211111451620_flatboi,other,7.91,1343,1588,311,63,1.0,scored
PHerc0172/segments/20251211135303-w054_20251211135303394_flatboi/ink-detection/downsampled/PHerc0172-20251211135303-7.91um-53keV-volume-20241024131838-20250713185324-timesformer_scroll5_july_retreat-tile64-stride16-ds8.jpg,PHerc0172,20251211135303-w054_20251211135303394_flatboi,other,7.91,1325,1565,311,62,1.0,scored
PHerc0172/segments/20251211135303-w054_20251211135303394_flatboi/ink-detection/downsampled/PHerc0172-20251211135303-7.91um-53keV-volume-20241024131838-20251222202946-timesformer_scroll5_november19-tile64-stride16-ds8.jpg,PHerc0172,20251211135303-w054_20251211135303394_flatboi,other,7.91,1325,1565,311,62,1.0,scored
PHerc0172/segments/20251211152543-w053_20251211152543204_flatboi/ink-detection/downsampled/PHerc0172-20251211152543-7.91um-53keV-volume-20241024131838-20250713185324-timesformer_scroll5_july_retreat-tile64-stride16-ds8.jpg,PHerc0172,20251211152543-w053_20251211152543204_flatboi,other,7.91,1325,1543,311,56,1.0,scored
PHerc0172/segments/20251211152543-w053_20251211152543204_flatboi/ink-detection/downsampled/PHerc0172-20251211152543-7.91um-53keV-volume-20241024131838-20251222202946-timesformer_scroll5_november19-tile64-stride16-ds8.jpg,PHerc0172,20251211152543-w053_20251211152543204_flatboi,other,7.91,1325,1543,311,56,1.0,scored
PHerc0172/segments/20251212105627-w052_20251212105627148_flatboi/ink-detection/downsampled/PHerc0172-20251212105627-7.91um-53keV-volume-20241024131838-20250713185324-timesformer_scroll5_july_retreat-tile64-stride16-ds8.jpg,PHerc0172,20251212105627-w052_20251212105627148_flatboi,other,7.91,1323,1525,311,56,1.0,scored
PHerc0172/segments/20251212105627-w052_20251212105627148_flatboi/ink-detection/downsampled/PHerc0172-20251212105627-7.91um-53keV-volume-20241024131838-20251222202946-timesformer_scroll5_november19-tile64-stride16-ds8.jpg,PHerc0172,20251212105627-w052_20251212105627148_flatboi,other,7.91,1323,1525,311,56,1.0,scored
PHerc0343P/segments/20250511003658-tifxyz/ink-detection/downsampled/PHerc0343P-20250511003658-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250511003658-tifxyz,canon,2.215,1678,1003,1109,2,0.78,scored
PHerc0343P/segments/20250902170435--5_b2/ink-detection/downsampled/PHerc0343P-20250902170435-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250902170435--5_b2,canon,2.215,1600,1180,1109,1,0.797,scored
PHerc0343P/segments/20250902170441--4_b2/ink-detection/downsampled/PHerc0343P-20250902170441-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250902170441--4_b2,canon,2.215,1610,1228,1109,1,0.761,scored
PHerc0343P/segments/20250902170447--3_b2/ink-detection/downsampled/PHerc0343P-20250902170447-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250902170447--3_b2,canon,2.215,1735,1268,1109,2,0.837,scored
PHerc0343P/segments/20250902171202--2_b2/ink-detection/downsampled/PHerc0343P-20250902171202-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250902171202--2_b2,canon,2.215,1678,1130,1109,2,0.757,scored
PHerc0343P/segments/20250902171204--1_b2/ink-detection/downsampled/PHerc0343P-20250902171204-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250902171204--1_b2,canon,2.215,1630,1140,1109,1,0.795,scored
PHerc0343P/segments/20250904233748-0_b2/ink-detection/downsampled/PHerc0343P-20250904233748-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250904233748-0_b2,canon,2.215,1765,1218,1109,2,0.827,scored
PHerc0343P/segments/20250905172054-1_b2/ink-detection/downsampled/PHerc0343P-20250905172054-2.215um-0.4m-111keV-volume-20260304131111-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0343P,20250905172054-1_b2,canon,2.215,1473,1110,1109,1,0.718,scored
PHerc0500P2/segments/20250609204953-z_dbg_gen_00612/ink-detection/downsampled/PHerc0500P2-20250609204953-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250609204953-z_dbg_gen_00612,canon,2.215,2385,1638,1109,0,0.529,low_coverage
PHerc0500P2/segments/20250611132918-z_dbg_gen_00302_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611132918-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611132918-z_dbg_gen_00302_inp_hr,canon,2.215,2653,1720,1109,4,0.959,scored
PHerc0500P2/segments/20250611133823-z_dbg_gen_00130_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611133823-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611133823-z_dbg_gen_00130_inp_hr,canon,2.215,2833,950,1109,1,0.766,scored
PHerc0500P2/segments/20250611134135-z_dbg_gen_00331_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611134135-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611134135-z_dbg_gen_00331_inp_hr,canon,2.215,2853,1728,1109,4,0.848,scored
PHerc0500P2/segments/20250611153340-z_dbg_gen_00275/ink-detection/downsampled/PHerc0500P2-20250611153340-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611153340-z_dbg_gen_00275,canon,2.215,2098,1253,1109,0,0.464,low_coverage
PHerc0500P2/segments/20250611153346-z_dbg_gen_00286_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611153346-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611153346-z_dbg_gen_00286_inp_hr,canon,2.215,2248,1475,1109,2,0.947,scored
PHerc0500P2/segments/20250611153347-z_dbg_gen_00105_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611153347-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611153347-z_dbg_gen_00105_inp_hr,canon,2.215,2310,1083,1109,0,0.692,low_coverage
PHerc0500P2/segments/20250611154256-z_dbg_gen_00354_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611154256-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611154256-z_dbg_gen_00354_inp_hr,canon,2.215,2818,1875,1109,4,0.964,scored
PHerc0500P2/segments/20250611161023-z_dbg_gen_00205_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611161023-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611161023-z_dbg_gen_00205_inp_hr,canon,2.215,2725,800,1109,0,0.666,low_coverage
PHerc0500P2/segments/20250611161415-z_dbg_gen_00411_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611161415-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611161415-z_dbg_gen_00411_inp_hr,canon,2.215,2513,1555,1109,3,0.934,scored
PHerc0500P2/segments/20250611170257-z_dbg_gen_00308_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611170257-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611170257-z_dbg_gen_00308_inp_hr,canon,2.215,4340,3225,1109,5,0.925,scored
PHerc0500P2/segments/20250611171318-z_dbg_gen_00440_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611171318-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611171318-z_dbg_gen_00440_inp_hr,canon,2.215,1763,1418,1109,2,0.81,scored
PHerc0500P2/segments/20250611171745-z_dbg_gen_00225_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611171745-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611171745-z_dbg_gen_00225_inp_hr,canon,2.215,2468,1033,1109,2,0.761,scored
PHerc0500P2/segments/20250611172135-z_dbg_gen_00346_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611172135-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611172135-z_dbg_gen_00346_inp_hr,canon,2.215,2705,1603,1109,2,0.934,scored
PHerc0500P2/segments/20250611173014-z_dbg_gen_00506_inp_hr/ink-detection/downsampled/PHerc0500P2-20250611173014-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250611173014-z_dbg_gen_00506_inp_hr,canon,2.215,3008,2363,1109,3,0.93,scored
PHerc0500P2/segments/20250628074500-500P2_front/ink-detection/downsampled/PHerc0500P2-20250628074500-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250628074500-500P2_front,canon,2.215,3305,1883,1109,5,1.0,scored
PHerc0500P2/segments/20250628074500-500P2_front/ink-detection/downsampled/PHerc0500P2-20250628074500-2.215um-0.4m-111keV-volume-20250526151718-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0500P2,20250628074500-500P2_front,1um_s1z2,2.215,3305,1883,1109,5,1.0,scored
PHerc0500P2/segments/20250716055227-z_dbg_gen_00260_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055227-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055227-z_dbg_gen_00260_inp_hr,canon,2.215,1398,930,1109,0,0.59,low_coverage
PHerc0500P2/segments/20250716055228-z_dbg_gen_00333_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055228-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055228-z_dbg_gen_00333_inp_hr,canon,2.215,1450,1165,1109,1,0.727,scored
PHerc0500P2/segments/20250716055229-z_dbg_gen_00371_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055229-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055229-z_dbg_gen_00371_inp_hr,canon,2.215,2695,985,1109,2,0.809,scored
PHerc0500P2/segments/20250716055230-z_dbg_gen_00377_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055230-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055230-z_dbg_gen_00377_inp_hr,canon,2.215,2715,1758,1109,3,0.922,scored
PHerc0500P2/segments/20250716055231-z_dbg_gen_00473_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055231-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055231-z_dbg_gen_00473_inp_hr,canon,2.215,2818,1743,1109,4,0.95,scored
PHerc0500P2/segments/20250716055232-z_dbg_gen_00505_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055232-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055232-z_dbg_gen_00505_inp_hr,canon,2.215,2648,1828,1109,3,0.943,scored
PHerc0500P2/segments/20250716055233-z_dbg_gen_00565_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055233-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055233-z_dbg_gen_00565_inp_hr,canon,2.215,2340,1933,1109,3,0.884,scored
PHerc0500P2/segments/20250716055234-z_dbg_gen_00709_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055234-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055234-z_dbg_gen_00709_inp_hr,canon,2.215,1970,1203,1109,2,0.855,scored
PHerc0500P2/segments/20250716055235-z_dbg_gen_00779_inp_hr/ink-detection/downsampled/PHerc0500P2-20250716055235-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250716055235-z_dbg_gen_00779_inp_hr,canon,2.215,2963,3085,1109,5,0.943,scored
PHerc0500P2/segments/20250919184428-0500P2-wrap01_0919/ink-detection/downsampled/PHerc0500P2-20250919184428-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184428-0500P2-wrap01_0919,canon,2.215,145,175,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184429-0500P2-wrap02_0919/ink-detection/downsampled/PHerc0500P2-20250919184429-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184429-0500P2-wrap02_0919,canon,2.215,215,293,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184430-0500P2-wrap03_0919/ink-detection/downsampled/PHerc0500P2-20250919184430-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184430-0500P2-wrap03_0919,canon,2.215,293,410,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184431-0500P2-wrap04_0919/ink-detection/downsampled/PHerc0500P2-20250919184431-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184431-0500P2-wrap04_0919,canon,2.215,685,503,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184432-0500P2-wrap05_0919/ink-detection/downsampled/PHerc0500P2-20250919184432-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184432-0500P2-wrap05_0919,canon,2.215,520,595,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184433-0500P2-wrap06_0919/ink-detection/downsampled/PHerc0500P2-20250919184433-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184433-0500P2-wrap06_0919,canon,2.215,493,488,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184434-0500P2-wrap07_0919/ink-detection/downsampled/PHerc0500P2-20250919184434-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184434-0500P2-wrap07_0919,canon,2.215,520,463,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184435-0500P2-wrap08_0919/ink-detection/downsampled/PHerc0500P2-20250919184435-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184435-0500P2-wrap08_0919,canon,2.215,510,488,1109,0,0.0,too_small
PHerc0500P2/segments/20250919184436-0500P2-wrap09_0919/ink-detection/downsampled/PHerc0500P2-20250919184436-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250919184436-0500P2-wrap09_0919,canon,2.215,545,338,1109,0,0.0,too_small
PHerc0500P2/segments/20250920020222-0500P2-wrap10_0919/ink-detection/downsampled/PHerc0500P2-20250920020222-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250920020222-0500P2-wrap10_0919,canon,2.215,510,335,1109,0,0.0,too_small
PHerc0500P2/segments/20250920020223-0500P2-wrap12_0919/ink-detection/downsampled/PHerc0500P2-20250920020223-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250920020223-0500P2-wrap12_0919,canon,2.215,478,370,1109,0,0.0,too_small
PHerc0500P2/segments/20250920020224-0500P2-wrap13_0919/ink-detection/downsampled/PHerc0500P2-20250920020224-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250920020224-0500P2-wrap13_0919,canon,2.215,463,360,1109,0,0.0,too_small
PHerc0500P2/segments/20250922024644-0500P2-wrap11_0919/ink-detection/downsampled/PHerc0500P2-20250922024644-2.215um-0.4m-111keV-volume-20250526151718-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0500P2,20250922024644-0500P2-wrap11_0919,canon,2.215,375,545,1109,0,0.0,too_small
PHerc0814/segments/20250925161630-auto_grown_20250925161630635/ink-detection/downsampled/PHerc0814-20250925161630-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250925161630-auto_grown_20250925161630635,1um_s1z2,2.258,2669,9828,1088,2,0.788,scored
PHerc0814/segments/20250925161630-auto_grown_20250925161630635/ink-detection/downsampled/PHerc0814-20250925161630-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250925161630-auto_grown_20250925161630635,canon,2.399,2510,9240,1024,5,0.847,scored
PHerc0814/segments/20250925182632-auto_grown_20250925182632715/ink-detection/downsampled/PHerc0814-20250925182632-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250925182632-auto_grown_20250925182632715,1um_s1z2,2.258,2473,11214,1088,0,0.628,low_coverage
PHerc0814/segments/20250925182632-auto_grown_20250925182632715/ink-detection/downsampled/PHerc0814-20250925182632-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250925182632-auto_grown_20250925182632715,canon,2.399,2325,10543,1024,6,0.846,scored
PHerc0814/segments/20250925204843-auto_grown_20250925204843950/ink-detection/downsampled/PHerc0814-20250925204843-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250925204843-auto_grown_20250925204843950,1um_s1z2,2.258,2400,16478,1088,0,0.422,low_coverage
PHerc0814/segments/20250925204843-auto_grown_20250925204843950/ink-detection/downsampled/PHerc0814-20250925204843-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250925204843-auto_grown_20250925204843950,canon,2.399,2258,15493,1024,5,0.825,scored
PHerc0814/segments/20250925212701-auto_grown_20250925212701145/ink-detection/downsampled/PHerc0814-20250925212701-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250925212701-auto_grown_20250925212701145,1um_s1z2,2.258,2110,3569,1088,0,0.675,low_coverage
PHerc0814/segments/20250925212701-auto_grown_20250925212701145/ink-detection/downsampled/PHerc0814-20250925212701-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250925212701-auto_grown_20250925212701145,canon,2.399,1985,3355,1024,0,0.664,low_coverage
PHerc0814/segments/20250925222237-auto_grown_20250925222237459/ink-detection/downsampled/PHerc0814-20250925222237-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250925222237-auto_grown_20250925222237459,1um_s1z2,2.258,2028,6155,1088,5,0.798,scored
PHerc0814/segments/20250925222237-auto_grown_20250925222237459/ink-detection/downsampled/PHerc0814-20250925222237-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250925222237-auto_grown_20250925222237459,canon,2.399,1908,5788,1024,5,0.793,scored
PHerc0814/segments/20250926051122-auto_grown_20250926051122829/ink-detection/downsampled/PHerc0814-20250926051122-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250926051122-auto_grown_20250926051122829,1um_s1z2,2.258,2794,26781,1088,7,0.804,scored
PHerc0814/segments/20250926051122-auto_grown_20250926051122829/ink-detection/downsampled/PHerc0814-20250926051122-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250926051122-auto_grown_20250926051122829,canon,2.399,2628,25178,1024,12,0.839,scored
PHerc0814/segments/20250926165636-auto_trace_20250926165636789/ink-detection/downsampled/PHerc0814-20250926165636-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250926165636-auto_trace_20250926165636789,1um_s1z2,2.258,2493,14079,1088,0,0.441,low_coverage
PHerc0814/segments/20250926165636-auto_trace_20250926165636789/ink-detection/downsampled/PHerc0814-20250926165636-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250926165636-auto_trace_20250926165636789,canon,2.399,2345,13235,1024,10,0.782,scored
PHerc0814/segments/20250926203608-auto_grown_20250926203608932/ink-detection/downsampled/PHerc0814-20250926203608-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250926203608-auto_grown_20250926203608932,1um_s1z2,2.258,2390,12650,1088,0,0.6,low_coverage
PHerc0814/segments/20250926203608-auto_grown_20250926203608932/ink-detection/downsampled/PHerc0814-20250926203608-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250926203608-auto_grown_20250926203608932,canon,2.399,2248,11893,1024,6,0.819,scored
PHerc0814/segments/20250928235953-auto_grown_20250928235953722/ink-detection/downsampled/PHerc0814-20250928235953-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250928235953-auto_grown_20250928235953722,1um_s1z2,2.258,2608,27289,1088,6,0.781,scored
PHerc0814/segments/20250928235953-auto_grown_20250928235953722/ink-detection/downsampled/PHerc0814-20250928235953-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250928235953-auto_grown_20250928235953722,canon,2.399,2453,25655,1024,15,0.843,scored
PHerc0814/segments/20250928235954-auto_grown_20250928235953722_copy/ink-detection/downsampled/PHerc0814-20250928235954-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250928235954-auto_grown_20250928235953722_copy,1um_s1z2,2.258,311,463,1088,0,0.0,too_small
PHerc0814/segments/20250928235954-auto_grown_20250928235953722_copy/ink-detection/downsampled/PHerc0814-20250928235954-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250928235954-auto_grown_20250928235953722_copy,canon,2.399,293,435,1024,0,0.0,too_small
PHerc0814/segments/20250929040153-auto_grown_20250929040153260/ink-detection/downsampled/PHerc0814-20250929040153-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250929040153-auto_grown_20250929040153260,1um_s1z2,2.258,1738,5814,1088,2,0.75,scored
PHerc0814/segments/20250929040153-auto_grown_20250929040153260/ink-detection/downsampled/PHerc0814-20250929040153-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250929040153-auto_grown_20250929040153260,canon,2.399,1635,5465,1024,2,0.758,scored
PHerc0814/segments/20250930083742-auto_grown_20250930083742882/ink-detection/downsampled/PHerc0814-20250930083742-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20250930083742-auto_grown_20250930083742882,1um_s1z2,2.258,2618,10624,1088,2,0.712,scored
PHerc0814/segments/20250930083742-auto_grown_20250930083742882/ink-detection/downsampled/PHerc0814-20250930083742-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20250930083742-auto_grown_20250930083742882,canon,2.399,2460,9988,1024,3,0.767,scored
PHerc0814/segments/20251001060526-auto_grown_20251001060526760/ink-detection/downsampled/PHerc0814-20251001060526-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20251001060526-auto_grown_20251001060526760,1um_s1z2,2.258,2441,12765,1088,0,0.697,low_coverage
