key,scroll,segment,recipe,resolution_um,pitch_um,window_px,thresh,y0,x0,coverage,frac_above,n_comp,median_extent,mass_big,mass_huge,mass_letter,mass_smear
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,53248,1.0,0.1793,95,556.8,0.8876,0.6967,0.8876,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,57344,0.763,0.113,62,508.8,0.908,0.6897,0.908,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,73728,0.933,0.1062,70,460.8,0.8592,0.6806,0.8592,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,77824,1.0,0.1112,67,480.0,0.8923,0.6735,0.8923,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,81920,1.0,0.084,89,556.8,0.7432,0.348,0.7432,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,86016,1.0,0.1286,96,576.0,0.8626,0.5855,0.8626,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,90112,1.0,0.1263,65,614.4,0.8979,0.7643,0.8979,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,94208,1.0,0.058,63,460.8,0.7003,0.6141,0.7003,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,98304,1.0,0.0394,79,345.6,0.657,0.305,0.657,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,102400,1.0,0.1107,88,422.4,0.8627,0.6419,0.8627,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,106496,1.0,0.19,112,508.8,0.8998,0.6616,0.8998,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,110592,1.0,0.1925,105,537.6,0.9218,0.7252,0.9218,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,114688,1.0,0.1769,125,499.2,0.8286,0.6686,0.7068,0.1219
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,118784,0.896,0.1459,102,480.0,0.8441,0.7236,0.6277,0.2164
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,135168,0.808,0.0948,43,345.6,0.9384,0.8239,0.6735,0.2648
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,139264,1.0,0.1653,54,902.4,0.9568,0.7776,0.8049,0.1519
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,143360,1.0,0.1685,100,508.8,0.8664,0.6778,0.6728,0.1936
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,147456,1.0,0.18,122,403.2,0.8493,0.7402,0.6799,0.1695
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,151552,1.0,0.1827,115,364.8,0.8885,0.7522,0.4858,0.4027
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,155648,1.0,0.2216,122,499.2,0.8758,0.7502,0.51,0.3659
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,159744,1.0,0.189,110,499.2,0.8605,0.6965,0.6362,0.2243
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,163840,1.0,0.1303,100,480.0,0.8197,0.6346,0.8197,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,167936,1.0,0.1885,116,499.2,0.847,0.7624,0.6369,0.2101
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,172032,1.0,0.1937,109,633.6,0.8564,0.733,0.8564,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,176128,1.0,0.1407,72,672.0,0.8928,0.6493,0.7279,0.1649
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,20480,180224,0.912,0.1024,46,892.8,0.9334,0.6867,0.9334,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,12288,1.0,0.1296,96,595.2,0.8375,0.5127,0.8375,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,16384,1.0,0.1473,98,585.6,0.8412,0.6358,0.8412,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,20480,1.0,0.1315,113,537.6,0.7854,0.5124,0.7854,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,24576,1.0,0.1018,102,460.8,0.7967,0.4953,0.7967,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,28672,1.0,0.0712,111,384.0,0.6401,0.2463,0.6401,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,32768,1.0,0.0973,136,460.8,0.6364,0.2864,0.6364,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,36864,1.0,0.187,113,556.8,0.8396,0.6183,0.3374,0.5022
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,40960,1.0,0.2198,105,499.2,0.898,0.7211,0.5171,0.3809
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,45056,1.0,0.1821,133,480.0,0.8358,0.5911,0.8358,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,49152,1.0,0.1469,115,480.0,0.8292,0.5646,0.8292,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,53248,1.0,0.1484,94,537.6,0.8653,0.5728,0.8653,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,57344,0.765,0.0932,62,508.8,0.8746,0.5275,0.8746,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,73728,0.912,0.1093,95,556.8,0.7744,0.5288,0.7744,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,77824,1.0,0.1149,86,576.0,0.8012,0.5796,0.8012,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,81920,1.0,0.0887,110,518.4,0.6742,0.3576,0.6742,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,86016,1.0,0.1266,117,576.0,0.7562,0.4448,0.7562,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,90112,1.0,0.1062,78,643.2,0.8166,0.4419,0.8166,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,94208,1.0,0.0524,87,460.8,0.6495,0.1428,0.6495,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,98304,1.0,0.0611,104,345.6,0.6848,0.3413,0.6848,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,102400,1.0,0.112,88,393.6,0.8462,0.7027,0.8462,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,106496,1.0,0.1733,93,499.2,0.8996,0.7524,0.6924,0.2072
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,110592,1.0,0.1905,88,547.2,0.9216,0.7381,0.9216,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,114688,1.0,0.1975,114,518.4,0.8723,0.7267,0.7321,0.1402
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,118784,0.907,0.1651,91,480.0,0.8861,0.7348,0.6536,0.2325
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,135168,0.762,0.08,62,422.4,0.8891,0.6393,0.8891,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,139264,1.0,0.1642,87,614.4,0.9208,0.6958,0.9208,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,143360,1.0,0.1729,131,480.0,0.8532,0.6426,0.8532,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,147456,1.0,0.1602,158,451.2,0.8004,0.544,0.8004,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,151552,1.0,0.1664,148,480.0,0.8222,0.5353,0.8222,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,155648,1.0,0.231,159,537.6,0.8436,0.5745,0.6491,0.1945
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,159744,1.0,0.2205,157,556.8,0.8271,0.5855,0.6348,0.1923
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,163840,1.0,0.1372,120,566.4,0.778,0.5766,0.778,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,167936,1.0,0.1778,106,480.0,0.8746,0.7218,0.652,0.2226
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,172032,1.0,0.2151,109,537.6,0.8939,0.784,0.8939,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,176128,1.0,0.1667,86,508.8,0.8944,0.7876,0.6352,0.2591
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,24576,180224,0.951,0.0906,58,499.2,0.8707,0.6624,0.8707,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,8192,0.736,0.083,91,499.2,0.7536,0.3356,0.7536,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,12288,1.0,0.1405,116,614.4,0.7978,0.4648,0.7978,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,16384,1.0,0.1473,123,537.6,0.8087,0.4797,0.8087,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,20480,1.0,0.1407,125,499.2,0.7985,0.4682,0.7985,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,24576,1.0,0.0985,115,460.8,0.7629,0.4067,0.7629,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,28672,1.0,0.0661,132,345.6,0.571,0.0987,0.571,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,32768,1.0,0.1033,154,499.2,0.5948,0.1982,0.5948,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,36864,1.0,0.1384,132,585.6,0.7469,0.3999,0.7469,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,40960,1.0,0.144,121,518.4,0.8146,0.4895,0.8146,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,45056,1.0,0.1228,139,499.2,0.7221,0.4226,0.7221,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,49152,1.0,0.0923,109,441.6,0.7001,0.375,0.7001,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,53248,0.991,0.0941,80,451.2,0.7917,0.6013,0.7917,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,57344,0.795,0.0586,64,441.6,0.7607,0.5835,0.7607,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,73728,0.889,0.0764,121,460.8,0.6191,0.1784,0.6191,0.0
PHercParis4/segments/20260623163339-w110-112/ink-detection/downsampled/PHercParis4-20260623163339-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260623163339-w110-112,canon,2.4,2.4,8192,121,28672,77824,1.0,0.0929,113,499.2,0.6785,0.3271,0.6785,0.0
